cod-IBGE,nome,UF,cod-munic-IBGE,creation,cod-lex
4314555,Pirapó,RS,14555,,7070
2614600,Tabira,PE,14600,,7072
3114600,Carrancas,MG,14600,,7074
3514601,Dumont,SP,14601,,7076
2514602,São José do Bonfim,PB,14602,,7078
2914604,Irecê,BA,14604,,7080
2414605,Upanema,RN,14605,,7082
4314605,Piratini,RS,14605,,7084
5214606,Niquelândia,GO,14606,,7086
4214607,Rio do Oeste,SC,14607,,7088
4114609,Marechal Cândido Rondon,PR,14609,,7090
2514651,São José do Brejo do Cruz,PB,14651,,7092
2914653,Itabela,BA,14653,,7094
3514700,Echaporã,SP,14700,,7096
2514701,São José do Sabugi,PB,14701,,7098
2914703,Itaberaba,BA,14703,,7100
2414704,Várzea,RN,14704,,7102
4314704,Planalto,RS,14704,,7104
5214705,Nova América,GO,14705,,7106
4214706,Rio dos Cedros,SC,14706,,7108
4114708,Maria Helena,PR,14708,,7110
2614709,Tacaimbó,PE,14709,,7112
3114709,Carvalhópolis,MG,14709,,7114
2414753,Venha-Ver,RN,14753,,7116
4314753,Poço das Antas,RS,14753,,7118
4314779,Pontão,RS,14779,,7120
4314787,Ponte Preta,RS,14787,,7122
2514800,São José dos Cordeiros,PB,14800,,7124
2914802,Itabuna,BA,14802,,7126
2414803,Vera Cruz,RN,14803,,7128
4314803,Portão,RS,14803,,7130
5214804,Nova Aurora,GO,14804,,7132
4214805,Rio do Sul,SC,14805,,7134
4114807,Marialva,PR,14807,,7136
2614808,Tacaratu,PE,14808,,7138
3114808,Carvalhos,MG,14808,,7140
3514809,Eldorado,SP,14809,,7142
5214838,Nova Crixás,GO,14838,,7144
2614857,Tamandaré,PE,14857,,7146
5214861,Nova Glória,GO,14861,,7148
5214879,Nova Iguaçu de Goiás,GO,14879,,7150
1714880,Nova Olinda,TO,14880,,7152
2914901,Itacaré,BA,14901,,7154
2414902,Viçosa,RN,14902,,7156
4314902,Porto Alegre,RS,14902,,7158
5214903,Nova Roma,GO,14903,,7160
4214904,Rio Fortuna,SC,14904,,7162
4114906,Marilândia do Sul,PR,14906,,7164
3114907,Casa Grande,MG,14907,,7166
3514908,Elias Fausto,SP,14908,,7168
2514909,São Mamede,PB,14909,,7170
3514924,Elisiário,SP,14924,,7172
3514957,Embaúba,SP,14957,,7174
4215000,Rio Negrinho,SC,15000,,7176
1715002,Nova Rosalândia,TO,15002,,7178
4115002,Marilena,PR,15002,,7180
2615003,Taquaritinga do Norte,PE,15003,,7182
3115003,Cascalho Rico,MG,15003,,7184
3515004,Embu,SP,15004,,7186
2515005,São Miguel de Taipu,PB,15005,,7188
2915007,Itaeté,BA,15007,,7190
2415008,Vila Flor,RN,15008,,7192
4315008,Porto Lucena,RS,15008,,7194
5215009,Nova Veneza,GO,15009,,7196
4315057,Porto Mauá,RS,15057,,7198
4215059,Rio Rufino,SC,15059,,7200
4315073,Porto Vera Cruz,RS,15073,,7202
4215075,Riqueza,SC,15075,,7204
1715101,Novo Acordo,TO,15101,,7206
4115101,Mariluz,PR,15101,,7208
2615102,Terezinha,PE,15102,,7210
3115102,Cássia,MG,15102,,7212
3515103,Embu-Guaçu,SP,15103,,7214
2515104,São Sebastião de Lagoa de Roça,PB,15104,,7216
2915106,Itagi,BA,15106,,7218
4315107,Porto Xavier,RS,15107,,7220
4215109,Rodeio,SC,15109,,7222
3515129,Emilianópolis,SP,15129,,7224
4315131,Pouso Novo,RS,15131,,7226
4315149,Presidente Lucena,RS,15149,,7228
1715150,Novo Alegre,TO,15150,,7230
3515152,Engenheiro Coelho,SP,15152,,7232
4315156,Progresso,RS,15156,,7234
4315172,Protásio Alves,RS,15172,,7236
3515186,Espírito Santo do Pinhal,SP,15186,,7238
3515194,Espírito Santo do Turvo,SP,15194,,7240
4115200,Maringá,PR,15200,,7242
2615201,Terra Nova,PE,15201,,7244
3115201,Conceição da Barra de Minas,MG,15201,,7246
3515202,Estrela d'Oeste,SP,15202,,7248
2515203,São Sebastião do Umbuzeiro,PB,15203,,7250
2915205,Itagibá,BA,15205,,7252
4315206,Putinga,RS,15206,,7254
5215207,Novo Brasil,GO,15207,,7256
4215208,Romelândia,SC,15208,,7258
5215231,Novo Gama,GO,15231,,7260
5215256,Novo Planalto,GO,15256,,7262
1715259,Novo Jardim,TO,15259,,7264
2615300,Timbaúba,PE,15300,,7266
3115300,Cataguases,MG,15300,,7268
3515301,Estrela do Norte,SP,15301,,7270
2515302,Sapé,PB,15302,,7272
2915304,Itagimirim,BA,15304,,7274
4315305,Quaraí,RS,15305,,7276
5215306,Orizona,GO,15306,,7278
4215307,Salete,SC,15307,,7280
4115309,Mariópolis,PR,15309,,7282
4315313,Quatro Irmãos,RS,15313,,7284
4315321,Quevedos,RS,15321,,7286
3515350,Euclides da Cunha Paulista,SP,15350,,7288
2915353,Itaguaçu da Bahia,BA,15353,,7290
4315354,Quinze de Novembro,RS,15354,,7292
4215356,Saltinho,SC,15356,,7294
4115358,Maripá,PR,15358,,7296
3115359,Catas Altas,MG,15359,,7298
3515400,Fartura,SP,15400,,7300
2515401,Seridó,PB,15401,,7302
2915403,Itaju do Colônia,BA,15403,,7304
4315404,Redentora,RS,15404,,7306
5215405,Ouro Verde de Goiás,GO,15405,,7308
4215406,Salto Veloso,SC,15406,,7310
4115408,Marmeleiro,PR,15408,,7312
2615409,Toritama,PE,15409,,7314
3115409,Catas Altas da Noruega,MG,15409,,7316
4315453,Relvado,RS,15453,,7318
4215455,Sangão,SC,15455,,7320
4115457,Marquinho,PR,15457,,7322
3115458,Catuji,MG,15458,,7324
3115474,Catuti,MG,15474,,7326
2515500,Serra Branca,PB,15500,,7328
2915502,Itajuípe,BA,15502,,7330
4315503,Restinga Seca,RS,15503,,7332
5215504,Ouvidor,GO,15504,,7334
4215505,Santa Cecília,SC,15505,,7336
1715507,Oliveira de Fátima,TO,15507,,7338
4115507,Marumbi,PR,15507,,7340
2615508,Tracunhaém,PE,15508,,7342
3115508,Caxambu,MG,15508,,7344
3515509,Fernandópolis,SP,15509,,7346
4315552,Rio dos Índios,RS,15552,,7348
4215554,Santa Helena,SC,15554,,7350
2915601,Itamaraju,BA,15601,,7352
4315602,Rio Grande,RS,15602,,7354
5215603,Padre Bernardo,GO,15603,,7356
4215604,Santa Rosa de Lima,SC,15604,,7358
4115606,Matelândia,PR,15606,,7360
2615607,Trindade,PE,15607,,7362
3115607,Cedro do Abaeté,MG,15607,,7364
3515608,Fernando Prestes,SP,15608,,7366
2515609,Serra da Raiz,PB,15609,,7368
5215652,Palestina de Goiás,GO,15652,,7370
4215653,Santa Rosa do Sul,SC,15653,,7372
3515657,Fernão,SP,15657,,7374
4215679,Santa Terezinha,SC,15679,,7376
4215687,Santa Terezinha do Progresso,SC,15687,,7378
4215695,Santiago do Sul,SC,15695,,7380
2915700,Itamari,BA,15700,,7382
4315701,Rio Pardo,RS,15701,,7384
5215702,Palmeiras de Goiás,GO,15702,,7386
4215703,Santo Amaro da Imperatriz,SC,15703,,7388
1715705,Palmeirante,TO,15705,,7390
4115705,Matinhos,PR,15705,,7392
2615706,Triunfo,PE,15706,,7394
3115706,Central de Minas,MG,15706,,7396
3515707,Ferraz de Vasconcelos,SP,15707,,7398
2515708,Serra Grande,PB,15708,,7400
4115739,Mato Rico,PR,15739,,7402
4315750,Riozinho,RS,15750,,7404
4215752,São Bernardino,SC,15752,,7406
1715754,Palmeirópolis,TO,15754,,7408
4115754,Mauá da Serra,PR,15754,,7410
4315800,Roca Sales,RS,15800,,7412
5215801,Palmelo,GO,15801,,7414
4215802,São Bento do Sul,SC,15802,,7416
4115804,Medianeira,PR,15804,,7418
2615805,Tupanatinga,PE,15805,,7420
3115805,Centralina,MG,15805,,7422
3515806,Flora Rica,SP,15806,,7424
2515807,Serra Redonda,PB,15807,,7426
2915809,Itambé,BA,15809,,7428
4115853,Mercedes,PR,15853,,7430
5215900,Palminópolis,GO,15900,,7432
4215901,São Bonifácio,SC,15901,,7434
4115903,Mirador,PR,15903,,7436
2615904,Tuparetama,PE,15904,,7438
3115904,Chácara,MG,15904,,7440
3515905,Floreal,SP,15905,,7442
2515906,Serraria,PB,15906,,7444
2915908,Itanagra,BA,15908,,7446
4315909,Rodeio Bonito,RS,15909,,7448
2515930,Sertãozinho,PB,15930,,7450
4315958,Rolador,RS,15958,,7452
2515971,Sobrado,PB,15971,,7454
4116000,Miraselva,PR,16000,,7456
2616001,Venturosa,PE,16001,,7458
3116001,Chalé,MG,16001,,7460
3516002,Flórida Paulista,SP,16002,,7462
2516003,Solânea,PB,16003,,7464
2916005,Itanhém,BA,16005,,7466
4316006,Rolante,RS,16006,,7468
5216007,Panamá,GO,16007,,7470
4216008,São Carlos,SC,16008,,7472
4216057,São Cristovão do Sul,SC,16057,,7474
4116059,Missal,PR,16059,,7476
2616100,Verdejante,PE,16100,,7478
3116100,Chapada do Norte,MG,16100,,7480
3516101,Florínia,SP,16101,,7482
2516102,Soledade,PB,16102,,7484
2916104,Itaparica,BA,16104,,7486
4316105,Ronda Alta,RS,16105,,7488
4216107,São Domingos,SC,16107,,7490
1716109,Paraíso do Tocantins,TO,16109,,7492
4116109,Moreira Sales,PR,16109,,7494
2516151,Sossêgo,PB,16151,,7496
3116159,Chapada Gaúcha,MG,16159,,7498
2616183,Vertente do Lério,PE,16183,,7500
3516200,Franca,SP,16200,,7502
2516201,Sousa,PB,16201,,7504
2916203,Itapé,BA,16203,,7506
4316204,Rondinha,RS,16204,,7508
4216206,São Francisco do Sul,SC,16206,,7510
1716208,Paranã,TO,16208,,7512
4116208,Morretes,PR,16208,,7514
2616209,Vertentes,PE,16209,,7516
3116209,Chiador,MG,16209,,7518
4216255,São João do Oeste,SC,16255,,7520
2516300,Sumé,PB,16300,,7522
2916302,Itapebi,BA,16302,,7524
4316303,Roque Gonzales,RS,16303,,7526
5216304,Paranaiguara,GO,16304,,7528
4216305,São João Batista,SC,16305,,7530
1716307,Pau D'Arco,TO,16307,,7532
4116307,Munhoz de Melo,PR,16307,,7534
2616308,Vicência,PE,16308,,7536
3116308,Cipotânea,MG,16308,,7538
3516309,Francisco Morato,SP,16309,,7540
4216354,São João do Itaperiú,SC,16354,,7542
2916401,Itapetinga,BA,16401,,7544
4316402,Rosário do Sul,RS,16402,,7546
5216403,Paraúna,GO,16403,,7548
4216404,São João do Sul,SC,16404,,7550
4116406,Nossa Senhora das Graças,PR,16406,,7552
2616407,Vitória de Santo Antão,PE,16407,,7554
3116407,Claraval,MG,16407,,7556
3516408,Franco da Rocha,SP,16408,,7558
2516409,Tacima,PB,16409,,7560
4316428,Sagrada Família,RS,16428,,7562
4316436,Saldanha Marinho,RS,16436,,7564
4316451,Salto do Jacuí,RS,16451,,7566
5216452,Perolândia,GO,16452,,7568
4316477,Salvador das Missões,RS,16477,,7570
2916500,Itapicuru,BA,16500,,7572
4316501,Salvador do Sul,RS,16501,,7574
4216503,São Joaquim,SC,16503,,7576
1716505,Pedro Afonso,TO,16505,,7578
4116505,Nova Aliança do Ivaí,PR,16505,,7580
2616506,Xexéu,PE,16506,,7582
3116506,Claro dos Poções,MG,16506,,7584
3516507,Gabriel Monteiro,SP,16507,,7586
2516508,Taperoá,PB,16508,,7588
4316600,Sananduva,RS,16600,,7590
4216602,São José,SC,16602,,7592
1716604,Peixe,TO,16604,,7594
4116604,Nova América da Colina,PR,16604,,7596
3116605,Cláudio,MG,16605,,7598
3516606,Gália,SP,16606,,7600
2516607,Tavares,PB,16607,,7602
2916609,Itapitanga,BA,16609,,7604
1716653,Pequizeiro,TO,16653,,7606
4216701,São José do Cedro,SC,16701,,7608
1716703,Colméia,TO,16703,,7610
4116703,Nova Aurora,PR,16703,,7612
3116704,Coimbra,MG,16704,,7614
3516705,Garça,SP,16705,,7616
2516706,Teixeira,PB,16706,,7618
2916708,Itaquara,BA,16708,,7620
4316709,Santa Bárbara do Sul,RS,16709,,7622
4316733,Santa Cecília do Sul,RS,16733,,7624
2516755,Tenório,PB,16755,,7626
4316758,Santa Clara do Sul,RS,16758,,7628
4216800,São José do Cerrito,SC,16800,,7630
4116802,Nova Cantu,PR,16802,,7632
3116803,Coluna,MG,16803,,7634
3516804,Gastão Vidigal,SP,16804,,7636
2516805,Triunfo,PB,16805,,7638
2916807,Itarantim,BA,16807,,7640
4316808,Santa Cruz do Sul,RS,16808,,7642
5216809,Petrolina de Goiás,GO,16809,,7644
3516853,Gavião Peixoto,SP,16853,,7646
2916856,Itatim,BA,16856,,7648
4116901,Nova Esperança,PR,16901,,7650
3116902,Comendador Gomes,MG,16902,,7652
3516903,General Salgado,SP,16903,,7654
2516904,Uiraúna,PB,16904,,7656
2916906,Itiruçu,BA,16906,,7658
4316907,Santa Maria,RS,16907,,7660
5216908,Pilar de Goiás,GO,16908,,7662
4216909,São Lourenço do Oeste,SC,16909,,7664
4116950,Nova Esperança do Sudoeste,PR,16950,,7666
4316956,Santa Maria do Herval,RS,16956,,7668
4316972,Santa Margarida do Sul,RS,16972,,7670
3517000,Getulina,SP,17000,,7672
2517001,Umbuzeiro,PB,17001,,7674
2917003,Itiúba,BA,17003,,7676
4317004,Santana da Boa Vista,RS,17004,,7678
4217006,São Ludgero,SC,17006,,7680
1717008,Pindorama do Tocantins,TO,17008,,7682
4117008,Nova Fátima,PR,17008,,7684
3117009,Comercinho,MG,17009,,7686
4117057,Nova Laranjeiras,PR,17057,,7688
2517100,Várzea,PB,17100,,7690
2917102,Itororó,BA,17102,,7692
4317103,Sant'Ana do Livramento,RS,17103,,7694
5217104,Piracanjuba,GO,17104,,7696
4217105,São Martinho,SC,17105,,7698
4117107,Nova Londrina,PR,17107,,7700
3117108,Conceição da Aparecida,MG,17108,,7702
3517109,Glicério,SP,17109,,7704
4217154,São Miguel da Boa Vista,SC,17154,,7706
2917201,Ituaçu,BA,17201,,7708
4317202,Santa Rosa,RS,17202,,7710
5217203,Piranhas,GO,17203,,7712
4217204,São Miguel do Oeste,SC,17204,,7714
1717206,Piraquê,TO,17206,,7716
4117206,Nova Olímpia,PR,17206,,7718
3117207,Conceição das Pedras,MG,17207,,7720
3517208,Guaiçara,SP,17208,,7722
2517209,Vieirópolis,PB,17209,,7724
4117214,Nova Santa Bárbara,PR,17214,,7726
4117222,Nova Santa Rosa,PR,17222,,7728
4317251,Santa Tereza,RS,17251,,7730
4217253,São Pedro de Alcântara,SC,17253,,7732
4117255,Nova Prata do Iguaçu,PR,17255,,7734
4117271,Nova Tebas,PR,17271,,7736
4117297,Novo Itacolomi,PR,17297,,7738
2917300,Ituberá,BA,17300,,7740
4317301,Santa Vitória do Palmar,RS,17301,,7742
5217302,Pirenópolis,GO,17302,,7744
4217303,Saudades,SC,17303,,7746
4117305,Ortigueira,PR,17305,,7748
3117306,Conceição das Alagoas,MG,17306,,7750
3517307,Guaimbê,SP,17307,,7752
2917334,Iuiú,BA,17334,,7754
2917359,Jaborandi,BA,17359,,7756
4317400,Santiago,RS,17400,,7758
5217401,Pires do Rio,GO,17401,,7760
4217402,Schroeder,SC,17402,,7762
4117404,Ourizona,PR,17404,,7764
3117405,Conceição de Ipanema,MG,17405,,7766
3517406,Guaíra,SP,17406,,7768
2517407,Zabelê,PB,17407,,7770
2917409,Jacaraci,BA,17409,,7772
4117453,Ouro Verde do Oeste,PR,17453,,7774
4217501,Seara,SC,17501,,7776
1717503,Pium,TO,17503,,7778
4117503,Paiçandu,PR,17503,,7780
3117504,Conceição do Mato Dentro,MG,17504,,7782
3517505,Guapiaçu,SP,17505,,7784
2917508,Jacobina,BA,17508,,7786
4317509,Santo Ângelo,RS,17509,,7788
4217550,Serra Alta,SC,17550,,7790
4317558,Santo Antônio do Palma,RS,17558,,7792
4217600,Siderópolis,SC,17600,,7794
4117602,Palmas,PR,17602,,7796
3117603,Conceição do Pará,MG,17603,,7798
3517604,Guapiara,SP,17604,,7800
2917607,Jaguaquara,BA,17607,,7802
4317608,Santo Antônio da Patrulha,RS,17608,,7804
5217609,Planaltina,GO,17609,,7806
4117701,Palmeira,PR,17701,,7808
3117702,Conceição do Rio Verde,MG,17702,,7810
3517703,Guará,SP,17703,,7812
2917706,Jaguarari,BA,17706,,7814
4317707,Santo Antônio das Missões,RS,17707,,7816
5217708,Pontalina,GO,17708,,7818
4217709,Sombrio,SC,17709,,7820
4317756,Santo Antônio do Planalto,RS,17756,,7822
4217758,Sul Brasil,SC,17758,,7824
1717800,Ponte Alta do Bom Jesus,TO,17800,,7826
4117800,Palmital,PR,17800,,7828
3117801,Conceição dos Ouros,MG,17801,,7830
3517802,Guaraçaí,SP,17802,,7832
2917805,Jaguaripe,BA,17805,,7834
4317806,Santo Augusto,RS,17806,,7836
4217808,Taió,SC,17808,,7838
3117836,Cônego Marinho,MG,17836,,7840
3117876,Confins,MG,17876,,7842
3117900,Congonhal,MG,17900,,7844
3517901,Guaraci,SP,17901,,7846
2917904,Jandaíra,BA,17904,,7848
4317905,Santo Cristo,RS,17905,,7850
4217907,Tangará,SC,17907,,7852
1717909,Ponte Alta do Tocantins,TO,17909,,7854
4117909,Palotina,PR,17909,,7856
4317954,Santo Expedito do Sul,RS,17954,,7858
4217956,Tigrinhos,SC,17956,,7860
2918001,Jequié,BA,18001,,7862
4318002,São Borja,RS,18002,,7864
5218003,Porangatu,GO,18003,,7866
4218004,Tijucas,SC,18004,,7868
1718006,Porto Alegre do Tocantins,TO,18006,,7870
4118006,Paraíso do Norte,PR,18006,,7872
3118007,Congonhas,MG,18007,,7874
3518008,Guarani d'Oeste,SP,18008,,7876
4318051,São Domingos do Sul,RS,18051,,7878
5218052,Porteirão,GO,18052,,7880
2918100,Jeremoabo,BA,18100,,7882
4318101,São Francisco de Assis,RS,18101,,7884
5218102,Portelândia,GO,18102,,7886
4218103,Timbé do Sul,SC,18103,,7888
4118105,Paranacity,PR,18105,,7890
3118106,Congonhas do Norte,MG,18106,,7892
3518107,Guarantã,SP,18107,,7894
4318200,São Francisco de Paula,RS,18200,,7896
4218202,Timbó,SC,18202,,7898
1718204,Porto Nacional,TO,18204,,7900
4118204,Paranaguá,PR,18204,,7902
3118205,Conquista,MG,18205,,7904
3518206,Guararapes,SP,18206,,7906
2918209,Jiquiriçá,BA,18209,,7908
4218251,Timbó Grande,SC,18251,,7910
5218300,Posse,GO,18300,,7912
4218301,Três Barras,SC,18301,,7914
1718303,Praia Norte,TO,18303,,7916
4118303,Paranapoema,PR,18303,,7918
3118304,Conselheiro Lafaiete,MG,18304,,7920
3518305,Guararema,SP,18305,,7922
2918308,Jitaúna,BA,18308,,7924
4318309,São Gabriel,RS,18309,,7926
4218350,Treviso,SC,18350,,7928
2918357,João Dourado,BA,18357,,7930
5218391,Professor Jamil,GO,18391,,7932
4218400,Treze de Maio,SC,18400,,7934
1718402,Presidente Kennedy,TO,18402,,7936
4118402,Paranavaí,PR,18402,,7938
3118403,Conselheiro Pena,MG,18403,,7940
3518404,Guaratinguetá,SP,18404,,7942
2918407,Juazeiro,BA,18407,,7944
4318408,São Jerônimo,RS,18408,,7946
4318424,São João da Urtiga,RS,18424,,7948
4318432,São João do Polêsine,RS,18432,,7950
4318440,São Jorge,RS,18440,,7952
1718451,Pugmil,TO,18451,,7954
4118451,Pato Bragado,PR,18451,,7956
2918456,Jucuruçu,BA,18456,,7958
4318457,São José das Missões,RS,18457,,7960
4318465,São José do Herval,RS,18465,,7962
4318481,São José do Hortêncio,RS,18481,,7964
4318499,São José do Inhacorá,RS,18499,,7966
1718501,Recursolândia,TO,18501,,7968
4118501,Pato Branco,PR,18501,,7970
3118502,Consolação,MG,18502,,7972
3518503,Guareí,SP,18503,,7974
2918506,Jussara,BA,18506,,7976
4318507,São José do Norte,RS,18507,,7978
5218508,Quirinópolis,GO,18508,,7980
4218509,Treze Tílias,SC,18509,,7982
1718550,Riachinho,TO,18550,,7984
2918555,Jussari,BA,18555,,7986
4118600,Paula Freitas,PR,18600,,7988
3118601,Contagem,MG,18601,,7990
3518602,Guariba,SP,18602,,7992
2918605,Jussiape,BA,18605,,7994
4318606,São José do Ouro,RS,18606,,7996
5218607,Rialma,GO,18607,,7998
4218608,Trombudo Central,SC,18608,,8000
4318614,São José do Sul,RS,18614,,8002
4318622,São José dos Ausentes,RS,18622,,8004
1718659,Rio da Conceição,TO,18659,,8006
3118700,Coqueiral,MG,18700,,8008
3518701,Guarujá,SP,18701,,8010
2918704,Lafaiete Coutinho,BA,18704,,8012
4318705,São Leopoldo,RS,18705,,8014
5218706,Rianápolis,GO,18706,,8016
4218707,Tubarão,SC,18707,,8018
1718709,Rio dos Bois,TO,18709,,8020
4118709,Paulo Frontin,PR,18709,,8022
2918753,Lagoa Real,BA,18753,,8024
4218756,Tunápolis,SC,18756,,8026
1718758,Rio Sono,TO,18758,,8028
5218789,Rio Quente,GO,18789,,8030
3518800,Guarulhos,SP,18800,,8032
2918803,Laje,BA,18803,,8034
4318804,São Lourenço do Sul,RS,18804,,8036
5218805,Rio Verde,GO,18805,,8038
4218806,Turvo,SC,18806,,8040
1718808,Sampaio,TO,18808,,8042
4118808,Peabiru,PR,18808,,8044
3118809,Coração de Jesus,MG,18809,,8046
1718840,Sandolândia,TO,18840,,8048
4218855,União do Oeste,SC,18855,,8050
4118857,Perobal,PR,18857,,8052
3518859,Guatapará,SP,18859,,8054
1718865,Santa Fé do Araguaia,TO,18865,,8056
1718881,Santa Maria do Tocantins,TO,18881,,8058
1718899,Santa Rita do Tocantins,TO,18899,,8060
2918902,Lajedão,BA,18902,,8062
4318903,São Luiz Gonzaga,RS,18903,,8064
5218904,Rubiataba,GO,18904,,8066
4218905,Urubici,SC,18905,,8068
1718907,Santa Rosa do Tocantins,TO,18907,,8070
4118907,Pérola,PR,18907,,8072
3118908,Cordisburgo,MG,18908,,8074
3518909,Guzolândia,SP,18909,,8076
4218954,Urupema,SC,18954,,8078
4319000,São Marcos,RS,19000,,8080
5219001,Sanclerlândia,GO,19001,,8082
4219002,Urussanga,SC,19002,,8084
1719004,Santa Tereza do Tocantins,TO,19004,,8086
4119004,Pérola d'Oeste,PR,19004,,8088
3119005,Cordislândia,MG,19005,,8090
3519006,Herculândia,SP,19006,,8092
2919009,Lajedinho,BA,19009,,8094
3519055,Holambra,SP,19055,,8096
2919058,Lajedo do Tabocal,BA,19058,,8098
3519071,Hortolândia,SP,19071,,8100
5219100,Santa Bárbara de Goiás,GO,19100,,8102
4219101,Vargeão,SC,19101,,8104
4119103,Piên,PR,19103,,8106
3119104,Corinto,MG,19104,,8108
3519105,Iacanga,SP,19105,,8110
2919108,Lamarão,BA,19108,,8112
4319109,São Martinho,RS,19109,,8114
4319125,São Martinho da Serra,RS,19125,,8116
4219150,Vargem,SC,19150,,8118
4119152,Pinhais,PR,19152,,8120
2919157,Lapão,BA,19157,,8122
4319158,São Miguel das Missões,RS,19158,,8124
4219176,Vargem Bonita,SC,19176,,8126
4219200,Vidal Ramos,SC,19200,,8128
4119202,Pinhalão,PR,19202,,8130
3119203,Coroaci,MG,19203,,8132
3519204,Iacri,SP,19204,,8134
2919207,Lauro de Freitas,BA,19207,,8136
4319208,São Nicolau,RS,19208,,8138
5219209,Santa Cruz de Goiás,GO,19209,,8140
4119251,Pinhal de São Bento,PR,19251,,8142
3519253,Iaras,SP,19253,,8144
5219258,Santa Fé de Goiás,GO,19258,,8146
4119301,Pinhão,PR,19301,,8148
3119302,Coromandel,MG,19302,,8150
3519303,Ibaté,SP,19303,,8152
2919306,Lençóis,BA,19306,,8154
4319307,São Paulo das Missões,RS,19307,,8156
5219308,Santa Helena de Goiás,GO,19308,,8158
4219309,Videira,SC,19309,,8160
4319356,São Pedro da Serra,RS,19356,,8162
5219357,Santa Isabel,GO,19357,,8164
4219358,Vitor Meireles,SC,19358,,8166
4319364,São Pedro das Missões,RS,19364,,8168
4319372,São Pedro do Butiá,RS,19372,,8170
4119400,Piraí do Sul,PR,19400,,8172
3119401,Coronel Fabriciano,MG,19401,,8174
3519402,Ibirá,SP,19402,,8176
2919405,Licínio de Almeida,BA,19405,,8178
4319406,São Pedro do Sul,RS,19406,,8180
5219407,Santa Rita do Araguaia,GO,19407,,8182
4219408,Witmarsum,SC,19408,,8184
5219456,Santa Rita do Novo Destino,GO,19456,,8186
3119500,Coronel Murta,MG,19500,,8188
3519501,Ibirarema,SP,19501,,8190
2919504,Livramento de Nossa Senhora,BA,19504,,8192
4319505,São Sebastião do Caí,RS,19505,,8194
5219506,Santa Rosa de Goiás,GO,19506,,8196
4219507,Xanxerê,SC,19507,,8198
